onset	duration	trial	value	instruction
17844	5	1	1	rest
22794	2	1	2	ready
24783	6	1	3	task
30787	3	1	4	interval
33320	5	2	1	rest
37791	2	2	2	ready
39787	6	2	3	task
45790	3	2	4	interval
48332	5	3	1	rest
52797	2	3	2	ready
54784	6	3	3	task
60783	3	3	4	interval
63513	4	4	1	rest
67893	2	4	2	ready
69783	6	4	3	task
75786	3	4	4	interval
78325	5	5	1	rest
82791	2	5	2	ready
84783	6	5	3	task
90781	3	5	4	interval
93329	5	6	1	rest
97782	2	6	2	ready
99786	6	6	3	task
105791	3	6	4	interval
108349	4	7	1	rest
112796	2	7	2	ready
114784	6	7	3	task
120787	3	7	4	interval
123350	4	8	1	rest
127783	2	8	2	ready
129790	6	8	3	task
135784	3	8	4	interval
138280	5	9	1	rest
142783	2	9	2	ready
144784	6	9	3	task
150790	3	9	4	interval
153319	5	10	1	rest
157795	2	10	2	ready
159782	6	10	3	task
165785	3	10	4	interval
