onset	duration	trial	value	instruction
13260	5	1	1	rest
18172	2	1	2	ready
20173	6	1	3	task
26179	5	1	4	interval
31562	5	2	1	rest
36395	2	2	2	ready
37983	5	2	3	task
43178	2	2	4	interval
45624	4	3	1	rest
49997	2	3	2	ready
51561	5	3	3	task
56722	2	3	4	interval
58978	4	4	1	rest
63278	2	4	2	ready
65174	6	4	3	task
71174	3	4	4	interval
73780	4	5	1	rest
78173	2	5	2	ready
80173	6	5	3	task
86176	3	5	4	interval
89026	4	6	1	rest
93242	2	6	2	ready
95178	6	6	3	task
101175	3	6	4	interval
103694	5	7	1	rest
108183	2	7	2	ready
110170	6	7	3	task
116173	3	7	4	interval
118719	5	8	1	rest
123172	2	8	2	ready
125172	6	8	3	task
131176	3	8	4	interval
133696	5	9	1	rest
138171	2	9	2	ready
140174	6	9	3	task
146170	3	9	4	interval
148754	4	10	1	rest
153181	2	10	2	ready
155172	6	10	3	task
161172	5	10	4	interval
