onset	duration	trial	value	instruction
9789	5	1	1	rest
14737	2	1	2	ready
16725	6	1	3	task
22726	3	1	4	interval
25295	4	2	1	rest
29730	2	2	2	ready
31732	6	2	3	task
37727	3	2	4	interval
40267	5	3	1	rest
44728	2	3	2	ready
46728	6	3	3	task
52727	3	3	4	interval
55485	4	4	1	rest
59789	2	4	2	ready
61725	6	4	3	task
67726	3	4	4	interval
70287	4	5	1	rest
74736	2	5	2	ready
76728	6	5	3	task
82724	3	5	4	interval
85227	5	6	1	rest
89738	2	6	2	ready
91727	6	6	3	task
97729	3	6	4	interval
100304	4	7	1	rest
104740	2	7	2	ready
106730	6	7	3	task
112725	3	7	4	interval
115301	4	8	1	rest
119735	2	8	2	ready
121728	6	8	3	task
127725	3	8	4	interval
130276	5	9	1	rest
134731	2	9	2	ready
136723	6	9	3	task
142725	3	9	4	interval
145236	5	10	1	rest
149728	2	10	2	ready
151725	6	10	3	task
157730	3	10	4	interval
