onset	duration	trial	value	instruction
9046	5	1	1	rest
13989	2	1	2	ready
15977	6	1	3	task
21975	3	1	4	interval
24573	4	2	1	rest
28978	2	2	2	ready
30983	6	2	3	task
36974	3	2	4	interval
39482	5	3	1	rest
43985	2	3	2	ready
45983	6	3	3	task
51981	3	3	4	interval
54491	5	4	1	rest
58978	2	4	2	ready
60978	6	4	3	task
66984	3	4	4	interval
69493	5	5	1	rest
73977	2	5	2	ready
75980	6	5	3	task
81979	3	5	4	interval
84503	5	6	1	rest
88985	2	6	2	ready
90978	6	6	3	task
96982	3	6	4	interval
99475	5	7	1	rest
103986	2	7	2	ready
105977	6	7	3	task
111982	3	7	4	interval
114484	5	8	1	rest
118980	2	8	2	ready
120981	6	8	3	task
126984	3	8	4	interval
129458	5	9	1	rest
133989	2	9	2	ready
135980	6	9	3	task
141981	3	9	4	interval
144547	4	10	1	rest
148986	2	10	2	ready
150981	6	10	3	task
156982	3	10	4	interval
