onset	duration	trial	value	instruction
17622	5	1	1	rest
22545	2	1	2	ready
24535	6	1	3	task
30541	3	1	4	interval
33064	5	2	1	rest
37537	2	2	2	ready
39536	6	2	3	task
45535	3	2	4	interval
48081	5	3	1	rest
52538	2	3	2	ready
54543	6	3	3	task
60531	3	3	4	interval
63080	5	4	1	rest
67535	2	4	2	ready
69537	6	4	3	task
75535	3	4	4	interval
78075	5	5	1	rest
82546	2	5	2	ready
84537	6	5	3	task
90538	3	5	4	interval
93034	5	6	1	rest
97536	2	6	2	ready
99539	6	6	3	task
105535	3	6	4	interval
107989	5	7	1	rest
112544	2	7	2	ready
114534	6	7	3	task
120536	3	7	4	interval
123090	5	8	1	rest
127546	2	8	2	ready
129533	6	8	3	task
135536	3	8	4	interval
138031	5	9	1	rest
142537	2	9	2	ready
144536	6	9	3	task
150536	3	9	4	interval
153066	5	10	1	rest
157533	2	10	2	ready
159532	6	10	3	task
165535	3	10	4	interval
