onset	duration	trial	value	instruction
20424	5	1	1	rest
25357	2	1	2	ready
27353	6	1	3	task
33353	3	1	4	interval
35907	5	2	1	rest
40357	2	2	2	ready
42354	6	2	3	task
48351	3	2	4	interval
50850	5	3	1	rest
55366	2	3	2	ready
57353	6	3	3	task
63350	3	3	4	interval
65857	5	4	1	rest
70356	2	4	2	ready
72355	6	4	3	task
78352	3	4	4	interval
80855	5	5	1	rest
85362	2	5	2	ready
87360	6	5	3	task
93359	3	5	4	interval
95818	5	6	1	rest
100364	2	6	2	ready
102354	6	6	3	task
108355	3	6	4	interval
110899	5	7	1	rest
115352	2	7	2	ready
117353	6	7	3	task
123349	3	7	4	interval
125945	4	8	1	rest
130351	2	8	2	ready
132355	6	8	3	task
138357	3	8	4	interval
140858	5	9	1	rest
145353	2	9	2	ready
147354	6	9	3	task
153351	3	9	4	interval
155867	5	10	1	rest
160361	2	10	2	ready
162351	6	10	3	task
168355	3	10	4	interval
