onset	duration	trial	value	instruction
38318	5	1	1	rest
43259	2	1	2	ready
45250	6	1	3	task
51252	5	1	4	interval
56204	5	2	1	rest
61126	2	2	2	ready
62758	5	2	3	task
67916	3	2	4	interval
70429	4	3	1	rest
74788	2	3	2	ready
76539	5	3	3	task
81643	2	3	4	interval
84023	4	4	1	rest
88367	2	4	2	ready
90254	6	4	3	task
96252	3	4	4	interval
98891	4	5	1	rest
103256	2	5	2	ready
105252	6	5	3	task
111254	3	5	4	interval
114107	4	6	1	rest
118371	2	6	2	ready
120250	6	6	3	task
126252	3	6	4	interval
128778	5	7	1	rest
133256	2	7	2	ready
135252	6	7	3	task
141250	3	7	4	interval
143772	5	8	1	rest
148257	2	8	2	ready
150249	6	8	3	task
156249	3	8	4	interval
158809	4	9	1	rest
163246	2	9	2	ready
165248	6	9	3	task
171251	3	9	4	interval
173793	5	10	1	rest
178254	2	10	2	ready
180250	6	10	3	task
186252	5	10	4	interval
