onset	duration	trial	value	instruction
11638	5	1	1	rest
16583	2	1	2	ready
18580	6	1	3	task
24575	3	1	4	interval
27113	5	2	1	rest
31585	2	2	2	ready
33577	6	2	3	task
39576	3	2	4	interval
42075	5	3	1	rest
46579	2	3	2	ready
48583	6	3	3	task
54583	3	3	4	interval
57145	4	4	1	rest
61586	2	4	2	ready
63578	6	4	3	task
69583	3	4	4	interval
72139	4	5	1	rest
76588	2	5	2	ready
78581	6	5	3	task
84581	3	5	4	interval
87140	4	6	1	rest
91589	2	6	2	ready
93579	6	6	3	task
99581	3	6	4	interval
102081	5	7	1	rest
106588	2	7	2	ready
108583	6	7	3	task
114585	3	7	4	interval
117145	4	8	1	rest
121576	2	8	2	ready
123582	6	8	3	task
129582	3	8	4	interval
132120	5	9	1	rest
136587	2	9	2	ready
138579	6	9	3	task
144577	3	9	4	interval
147136	4	10	1	rest
151578	2	10	2	ready
153576	6	10	3	task
159582	3	10	4	interval
