onset	duration	trial	value	instruction
13372	5	1	1	rest
18313	2	1	2	ready
20300	6	1	3	task
26303	3	1	4	interval
28832	5	2	1	rest
33312	2	2	2	ready
35301	6	2	3	task
41303	3	2	4	interval
43848	5	3	1	rest
48314	2	3	2	ready
50308	6	3	3	task
56303	3	3	4	interval
58849	5	4	1	rest
63302	2	4	2	ready
65300	6	4	3	task
71302	3	4	4	interval
73846	5	5	1	rest
78303	2	5	2	ready
80304	6	5	3	task
86303	3	5	4	interval
88838	5	6	1	rest
93313	2	6	2	ready
95307	6	6	3	task
101302	3	6	4	interval
103884	4	7	1	rest
108316	2	7	2	ready
110303	6	7	3	task
116304	3	7	4	interval
118862	4	8	1	rest
123301	2	8	2	ready
125307	6	8	3	task
131305	3	8	4	interval
133841	5	9	1	rest
138312	2	9	2	ready
140305	6	9	3	task
146308	3	9	4	interval
148791	5	10	1	rest
153304	2	10	2	ready
155307	6	10	3	task
161306	3	10	4	interval
