onset	duration	trial	value	instruction
48790	5	1	1	rest
53727	2	1	2	ready
55714	6	1	3	task
61715	5	1	4	interval
66855	5	2	1	rest
71659	2	2	2	ready
73247	5	2	3	task
78185	2	2	4	interval
80561	4	3	1	rest
84794	2	3	2	ready
86317	5	3	3	task
91717	3	3	4	interval
94457	4	4	1	rest
98715	2	4	2	ready
100711	6	4	3	task
106721	3	4	4	interval
109386	4	5	1	rest
113714	2	5	2	ready
115711	6	5	3	task
121714	3	5	4	interval
124586	4	6	1	rest
128867	2	6	2	ready
130714	6	6	3	task
136709	3	6	4	interval
139220	5	7	1	rest
143714	2	7	2	ready
145708	6	7	3	task
151712	3	7	4	interval
154202	5	8	1	rest
158713	2	8	2	ready
160712	6	8	3	task
166716	3	8	4	interval
169244	5	9	1	rest
173726	2	9	2	ready
175715	6	9	3	task
181711	3	9	4	interval
184307	4	10	1	rest
188731	2	10	2	ready
190712	6	10	3	task
196717	5	10	4	interval
