onset	duration	trial	value	instruction
13553	5	1	1	rest
18475	2	1	2	ready
20475	6	1	3	task
26474	3	1	4	interval
29119	4	2	1	rest
33557	2	2	2	ready
35475	6	2	3	task
41472	3	2	4	interval
43957	5	3	1	rest
48480	2	3	2	ready
50472	6	3	3	task
56487	3	3	4	interval
58996	5	4	1	rest
63480	2	4	2	ready
65476	6	4	3	task
71480	3	4	4	interval
74023	5	5	1	rest
78476	2	5	2	ready
80473	6	5	3	task
86473	3	5	4	interval
89013	5	6	1	rest
93483	2	6	2	ready
95475	6	6	3	task
101477	3	6	4	interval
103966	5	7	1	rest
108476	2	7	2	ready
110478	6	7	3	task
116478	3	7	4	interval
119033	5	8	1	rest
123484	2	8	2	ready
125473	6	8	3	task
131476	3	8	4	interval
134050	4	9	1	rest
138487	2	9	2	ready
140478	6	9	3	task
146474	3	9	4	interval
149027	4	10	1	rest
153474	2	10	2	ready
155474	6	10	3	task
161476	3	10	4	interval
