onset	duration	trial	value	instruction
15579	5	1	1	rest
20555	2	1	2	ready
22548	6	1	3	task
28550	3	1	4	interval
31071	5	2	1	rest
35544	2	2	2	ready
37546	6	2	3	task
43548	3	2	4	interval
46457	5	3	1	rest
50921	2	3	2	ready
52568	6	3	3	task
58551	3	3	4	interval
61651	4	4	1	rest
65924	2	4	2	ready
67546	6	4	3	task
73549	3	4	4	interval
76136	4	5	1	rest
80549	2	5	2	ready
82548	6	5	3	task
88545	3	5	4	interval
91099	5	6	1	rest
95552	2	6	2	ready
97546	6	6	3	task
103550	3	6	4	interval
106039	5	7	1	rest
110555	2	7	2	ready
112549	6	7	3	task
118550	3	7	4	interval
121007	5	8	1	rest
125556	2	8	2	ready
127548	6	8	3	task
133549	3	8	4	interval
136016	5	9	1	rest
140551	2	9	2	ready
142551	6	9	3	task
148549	3	9	4	interval
151026	5	10	1	rest
155558	2	10	2	ready
157550	6	10	3	task
163550	3	10	4	interval
