onset	duration	trial	value	instruction
14849	5	1	1	rest
19810	2	1	2	ready
21798	6	1	3	task
27801	3	1	4	interval
30333	5	2	1	rest
34796	2	2	2	ready
36796	6	2	3	task
42797	3	2	4	interval
45342	5	3	1	rest
49800	2	3	2	ready
51795	6	3	3	task
57793	3	3	4	interval
60675	4	4	1	rest
64937	2	4	2	ready
66799	6	4	3	task
72796	3	4	4	interval
75282	5	5	1	rest
79802	2	5	2	ready
81798	6	5	3	task
87797	3	5	4	interval
90293	5	6	1	rest
94796	2	6	2	ready
96795	6	6	3	task
102796	3	6	4	interval
105352	5	7	1	rest
109802	2	7	2	ready
111794	6	7	3	task
117796	3	7	4	interval
120357	4	8	1	rest
124797	2	8	2	ready
126798	6	8	3	task
132791	3	8	4	interval
135368	4	9	1	rest
139794	2	9	2	ready
141802	6	9	3	task
147799	3	9	4	interval
150333	5	10	1	rest
154808	2	10	2	ready
156793	6	10	3	task
162792	3	10	4	interval
