onset	duration	trial	value	instruction
34606	5	1	1	rest
39545	2	1	2	ready
41534	6	1	3	task
47536	3	1	4	interval
50149	4	2	1	rest
54549	2	2	2	ready
56536	6	2	3	task
62538	3	2	4	interval
65111	4	3	1	rest
69546	2	3	2	ready
71535	6	3	3	task
77537	3	3	4	interval
80094	5	4	1	rest
84545	2	4	2	ready
86538	6	4	3	task
92539	3	4	4	interval
95008	5	5	1	rest
99549	2	5	2	ready
101540	6	5	3	task
107541	3	5	4	interval
110029	5	6	1	rest
114536	2	6	2	ready
116543	6	6	3	task
122537	3	6	4	interval
125079	5	7	1	rest
129539	2	7	2	ready
131541	6	7	3	task
137545	3	7	4	interval
140038	5	8	1	rest
144550	2	8	2	ready
146540	6	8	3	task
152539	3	8	4	interval
155074	5	9	1	rest
159550	2	9	2	ready
161539	6	9	3	task
167543	3	9	4	interval
170093	4	10	1	rest
174539	2	10	2	ready
176538	6	10	3	task
182539	3	10	4	interval
