onset	duration	trial	value	instruction
11779	5	1	1	rest
16711	2	1	2	ready
18710	6	1	3	task
24710	3	1	4	interval
27226	5	2	1	rest
31715	2	2	2	ready
33710	6	2	3	task
39706	3	2	4	interval
42207	5	3	1	rest
46708	2	3	2	ready
48715	6	3	3	task
54707	3	3	4	interval
57266	5	4	1	rest
61716	2	4	2	ready
63707	6	4	3	task
69714	3	4	4	interval
72199	5	5	1	rest
76715	2	5	2	ready
78708	6	5	3	task
84709	3	5	4	interval
87262	5	6	1	rest
91717	2	6	2	ready
93711	6	6	3	task
99714	3	6	4	interval
102241	5	7	1	rest
106712	2	7	2	ready
108710	6	7	3	task
114707	3	7	4	interval
117260	4	8	1	rest
121705	2	8	2	ready
123713	6	8	3	task
129711	3	8	4	interval
132190	5	9	1	rest
136714	2	9	2	ready
138708	6	9	3	task
144704	3	9	4	interval
147194	5	10	1	rest
151714	2	10	2	ready
153710	6	10	3	task
159710	3	10	4	interval
