onset	duration	trial	value	instruction
13762	5	1	1	rest
18704	2	1	2	ready
20685	6	1	3	task
26695	3	1	4	interval
29209	5	2	1	rest
33699	2	2	2	ready
35689	6	2	3	task
41692	3	2	4	interval
44241	5	3	1	rest
48696	2	3	2	ready
50691	6	3	3	task
56692	3	3	4	interval
59182	5	4	1	rest
63694	2	4	2	ready
65692	6	4	3	task
71687	3	4	4	interval
74244	4	5	1	rest
78690	2	5	2	ready
80692	6	5	3	task
86692	3	5	4	interval
89232	5	6	1	rest
93700	2	6	2	ready
95692	6	6	3	task
101693	3	6	4	interval
104174	5	7	1	rest
108695	2	7	2	ready
110696	6	7	3	task
116689	3	7	4	interval
119234	5	8	1	rest
123694	2	8	2	ready
125692	6	8	3	task
131692	3	8	4	interval
134230	5	9	1	rest
138704	2	9	2	ready
140690	6	9	3	task
146692	3	9	4	interval
149240	5	10	1	rest
153701	2	10	2	ready
155692	6	10	3	task
161687	3	10	4	interval
