onset	duration	trial	value	instruction
15834	5	1	1	rest
20758	2	1	2	ready
22759	6	1	3	task
28762	3	1	4	interval
31374	4	2	1	rest
35760	2	2	2	ready
37764	6	2	3	task
43762	3	2	4	interval
46274	5	3	1	rest
50762	2	3	2	ready
52761	6	3	3	task
58759	3	3	4	interval
61263	5	4	1	rest
65760	2	4	2	ready
67758	6	4	3	task
73760	3	4	4	interval
76321	4	5	1	rest
80763	2	5	2	ready
82757	6	5	3	task
88763	3	5	4	interval
91262	5	6	1	rest
95760	2	6	2	ready
97759	6	6	3	task
103765	3	6	4	interval
106311	5	7	1	rest
110765	2	7	2	ready
112762	6	7	3	task
118764	3	7	4	interval
121260	5	8	1	rest
125759	2	8	2	ready
127762	6	8	3	task
133766	3	8	4	interval
136231	5	9	1	rest
140766	2	9	2	ready
142758	6	9	3	task
148761	3	9	4	interval
151237	5	10	1	rest
155771	2	10	2	ready
157764	6	10	3	task
163761	3	10	4	interval
