onset	duration	trial	value	instruction
16996	5	1	1	rest
21951	2	1	2	ready
23935	6	1	3	task
29934	3	1	4	interval
32464	5	2	1	rest
36943	2	2	2	ready
38932	6	2	3	task
44938	3	2	4	interval
47469	5	3	1	rest
51939	2	3	2	ready
53932	6	3	3	task
59938	3	3	4	interval
62473	5	4	1	rest
66939	2	4	2	ready
68934	6	4	3	task
74931	3	4	4	interval
77422	5	5	1	rest
81941	2	5	2	ready
83933	6	5	3	task
89938	3	5	4	interval
92417	5	6	1	rest
96945	2	6	2	ready
98932	6	6	3	task
104933	3	6	4	interval
107465	5	7	1	rest
111935	2	7	2	ready
113937	6	7	3	task
119928	3	7	4	interval
122466	5	8	1	rest
126929	2	8	2	ready
128933	6	8	3	task
134936	3	8	4	interval
137424	5	9	1	rest
141932	2	9	2	ready
143934	6	9	3	task
149931	3	9	4	interval
152498	4	10	1	rest
156940	2	10	2	ready
158937	6	10	3	task
164931	3	10	4	interval
