onset	duration	trial	value	instruction
7892	5	1	1	rest
12815	2	1	2	ready
14805	6	1	3	task
20811	5	1	4	interval
25711	5	2	1	rest
30588	2	2	2	ready
32254	5	2	3	task
37480	2	2	4	interval
39905	4	3	1	rest
44169	2	3	2	ready
45782	5	3	3	task
50947	3	3	4	interval
53552	4	4	1	rest
57861	2	4	2	ready
59813	6	4	3	task
65809	3	4	4	interval
68408	4	5	1	rest
72809	2	5	2	ready
74805	6	5	3	task
80808	3	5	4	interval
83684	5	6	1	rest
88138	2	6	2	ready
89807	6	6	3	task
95806	3	6	4	interval
98334	5	7	1	rest
102818	2	7	2	ready
104808	6	7	3	task
110804	3	7	4	interval
113371	4	8	1	rest
117818	2	8	2	ready
119806	6	8	3	task
125807	3	8	4	interval
128371	4	9	1	rest
132812	2	9	2	ready
134806	6	9	3	task
140808	3	9	4	interval
143338	5	10	1	rest
147814	2	10	2	ready
149812	6	10	3	task
155809	5	10	4	interval
