onset	duration	trial	value	instruction
24728	5	1	1	rest
29653	2	1	2	ready
31651	6	1	3	task
37649	3	1	4	interval
40174	5	2	1	rest
44656	2	2	2	ready
46645	6	2	3	task
52658	3	2	4	interval
55161	5	3	1	rest
59648	2	3	2	ready
61650	6	3	3	task
67649	3	3	4	interval
70150	5	4	1	rest
74659	2	4	2	ready
76653	6	4	3	task
82650	3	4	4	interval
85145	5	5	1	rest
89653	2	5	2	ready
91652	6	5	3	task
97648	3	5	4	interval
100151	5	6	1	rest
104649	2	6	2	ready
106652	6	6	3	task
112651	3	6	4	interval
115125	5	7	1	rest
119655	2	7	2	ready
121648	6	7	3	task
127652	3	7	4	interval
130199	5	8	1	rest
134659	2	8	2	ready
136654	6	8	3	task
142652	3	8	4	interval
145178	5	9	1	rest
149661	2	9	2	ready
151656	6	9	3	task
157651	3	9	4	interval
160207	4	10	1	rest
164651	2	10	2	ready
166648	6	10	3	task
172647	3	10	4	interval
