onset	duration	trial	value	instruction
12419	5	1	1	rest
17370	2	1	2	ready
19361	6	1	3	task
25367	2	1	4	interval
27715	5	2	1	rest
32369	2	2	2	ready
34365	6	2	3	task
40358	2	2	4	interval
42671	5	3	1	rest
47374	2	3	2	ready
49360	6	3	3	task
55361	2	3	4	interval
57672	5	4	1	rest
62364	2	4	2	ready
64366	6	4	3	task
70362	2	4	4	interval
72674	5	5	1	rest
77362	2	5	2	ready
79361	6	5	3	task
85364	2	5	4	interval
87669	5	6	1	rest
92373	2	6	2	ready
94362	6	6	3	task
100364	2	6	4	interval
102671	5	7	1	rest
107373	2	7	2	ready
109360	6	7	3	task
115361	2	7	4	interval
117668	5	8	1	rest
122363	2	8	2	ready
124359	6	8	3	task
130360	2	8	4	interval
132665	5	9	1	rest
137362	2	9	2	ready
139363	6	9	3	task
145368	2	9	4	interval
147684	5	10	1	rest
152370	2	10	2	ready
154359	6	10	3	task
160363	2	10	4	interval
