name	x	y	z	impedance
E1	7.05836	-5.56273	-2.13833	11.4482250732445
E2	7.94136	-5.334	0.2371	8.78386695853513
E3	8.61151	-4.257	2.77296	7.84385253578409
E4	8.04222	-2.68245	5.31354	15.3088135675052
E5	6.33091	-1.63804	7.00984	11.0976963096245
E6	3.89585	-0	8.14682	11.313150422122
E7	1.74142	1.41305	8.45875	9.12566132527007
E8	9.34083	-4.09179	-1.72351	6.16072871510532
E9	9.82549	-3.3556	0.750687	8.95387637842465
E10	9.61435	-2.39622	3.5151	7.22397489752306
E11	8.60698	-0	5.88719	14.2758928809118
E12	6.33091	1.63804	7.00984	13.1675643150804
E13	3.66109	2.67447	7.65927	9.58350068957418
E14	10.609	-1.984	-1.23837	7.10252961675012
E15	10.6507	-1.21058	1.24742	5.23944343362135
E16	10.1982	-0	3.52745	6.64813807305959
E17	10.5352	-0	-2.71023	7.48346841986947
E18	10.6507	1.21058	1.24742	5.80865266766116
E19	9.61435	2.39622	3.5151	9.17429933139163
E20	8.04222	2.68245	5.31354	4.22846302234768
E21	5.67672	3.7358	6.23543	4.41014586907003
E22	10.609	1.984	-1.23837	7.39249055805894
E23	9.82549	3.3556	0.750687	4.29177506934431
E24	8.61151	4.257	2.77296	4.36568502191998
E25	6.94583	4.72647	4.29259	7.97404707059389
E26	9.34083	4.09179	-1.72351	9.71135351513229
E27	7.94136	5.334	0.2371	6.3150012596814
E28	6.37719	5.88862	2.05983	6.66499078303938
E29	4.58172	6.08477	4.04119	8.43080846143013
E30	3.01496	5.17735	6.17561	10.5843026653893
E31	0.976844000000001	3.90573	7.58964	5.30263078619752
E32	-1.22344	2.28818	8.35468	14.3533977400973
E33	7.05836	5.56273	-2.13833	4.76226147041945
E34	5.66018	6.28567	-0.325478	4.67619135496912
E35	3.71219	6.93929	1.96627	5.89128600376053
E36	2.25109	6.96513	3.83809	4.35021390934191
E37	0.279191000000001	6.20327	5.88833	5.97531082113794
E38	-1.83783	4.74906	7.20099	17.9430486985841
E39	4.49436	6.56444	-3.36122	2.96698479414861
E40	2.65809	7.18868	-0.876653	5.86771906395735
E41	1.34926	7.57948	1.26836	4.88381414152148
E42	-0.164728000000003	7.53633	2.96011	4.08495418409735
E43	-2.56096	6.50984	5.22143	21.2949209011399
E44	3.02934	6.57111	-6.21266	21.8853059121033
E45	1.52278	7.03162	-3.42515	3.66746708783426
E46	0.234217000000001	7.56327	-1.09244	10.0275917940039
E47	-1.46741	7.60231	1.03584	4.73318519163848
E48	-2.81422	7.31578	2.60868	15.3508024827518
E49	0.835981000000001	6.85902	-6.60769	57.4784767429159
E50	-2.88101	7.34918	-1.38637	5.96708897149356
E51	-3.97624	7.07415	0.553357	10.315048353354
E52	-4.94704	6.50248	3.10276	5.36409688651203
E53	-4.82594	5.07956	5.55724	4.15085118332228
E54	-4.19736	2.51032	7.58563	3.68140885556794
E55	-3.20127	-3.92042505870645e-16	8.28249	6.28309741730264
E56	-3.59608	6.17315	-6.94128	17.7864036179605
E57	-4.02463	6.90343	-3.54669	3.65342848331319
E58	-5.20816	6.47645	-1.59903	4.88432540738463
E59	-6.31619	5.9853	0.766718	5.79043345613522
E60	-6.89084	4.81515	3.53716	4.72356502266993
E61	-6.50084	2.75579	5.69942	5.69502964255988
E62	-5.62431	-6.88779323891245e-16	7.10652	8.57830277038098
E63	-5.02163	5.39665	-6.61401	19.4316439245471
E64	-6.14775	5.86075	-3.4408	8.22507266653588
E65	-7.5274	4.9121	-1.54431	5.29530716140134
E66	-8.41313	3.9387	0.986116	5.67716969684022
E67	-8.20562	2.51978	3.5441	5.25387026931652
