onset	duration	trial	value	instruction
16198	5	1	1	rest
21146	2	1	2	ready
23134	6	1	3	task
29136	3	1	4	interval
31658	5	2	1	rest
36144	2	2	2	ready
38136	6	2	3	task
44139	3	2	4	interval
46618	5	3	1	rest
51136	2	3	2	ready
53137	6	3	3	task
59133	3	3	4	interval
61608	5	4	1	rest
66141	2	4	2	ready
68139	6	4	3	task
74133	3	4	4	interval
76619	5	5	1	rest
81130	2	5	2	ready
83133	6	5	3	task
89136	3	5	4	interval
91665	5	6	1	rest
96138	2	6	2	ready
98131	6	6	3	task
104132	3	6	4	interval
106627	5	7	1	rest
111141	2	7	2	ready
113136	6	7	3	task
119136	3	7	4	interval
121600	5	8	1	rest
126148	2	8	2	ready
128136	6	8	3	task
134133	3	8	4	interval
136631	5	9	1	rest
141132	2	9	2	ready
143132	6	9	3	task
149132	3	9	4	interval
151615	5	10	1	rest
156134	2	10	2	ready
158132	6	10	3	task
164135	3	10	4	interval
