onset	duration	trial	value	instruction
13647	5	1	1	rest
18571	2	1	2	ready
20569	6	1	3	task
26570	3	1	4	interval
29118	5	2	1	rest
33574	2	2	2	ready
35571	6	2	3	task
41577	3	2	4	interval
44067	5	3	1	rest
48585	2	3	2	ready
50570	6	3	3	task
56569	3	3	4	interval
59106	5	4	1	rest
63579	2	4	2	ready
65572	6	4	3	task
71570	3	4	4	interval
74112	5	5	1	rest
78567	2	5	2	ready
80573	6	5	3	task
86571	3	5	4	interval
89083	5	6	1	rest
93567	2	6	2	ready
95573	6	6	3	task
101573	3	6	4	interval
104115	5	7	1	rest
108579	2	7	2	ready
110570	6	7	3	task
116576	3	7	4	interval
119135	4	8	1	rest
123577	2	8	2	ready
125574	6	8	3	task
131573	3	8	4	interval
134125	4	9	1	rest
138572	2	9	2	ready
140568	6	9	3	task
146569	3	9	4	interval
149069	5	10	1	rest
153580	2	10	2	ready
155569	6	10	3	task
161573	3	10	4	interval
