onset	duration	trial	value	instruction
11375	5	1	1	rest
16332	2	1	2	ready
18322	6	1	3	task
24327	2	1	4	interval
26688	5	2	1	rest
31331	2	2	2	ready
33325	6	2	3	task
39320	2	2	4	interval
41632	5	3	1	rest
46317	2	3	2	ready
48319	6	3	3	task
54320	3	3	4	interval
56816	5	4	1	rest
61325	2	4	2	ready
63321	6	4	3	task
69327	2	4	4	interval
71641	5	5	1	rest
76322	2	5	2	ready
78324	6	5	3	task
84323	2	5	4	interval
86640	5	6	1	rest
91324	2	6	2	ready
93321	6	6	3	task
99321	2	6	4	interval
101632	5	7	1	rest
106330	2	7	2	ready
108322	6	7	3	task
114322	2	7	4	interval
116633	5	8	1	rest
121321	2	8	2	ready
123318	6	8	3	task
129319	2	8	4	interval
131629	5	9	1	rest
136330	2	9	2	ready
138325	6	9	3	task
144326	2	9	4	interval
146651	5	10	1	rest
151328	2	10	2	ready
153321	6	10	3	task
159320	2	10	4	interval
