onset	duration	trial	value	instruction
12906	5	1	1	rest
17841	2	1	2	ready
19840	6	1	3	task
25843	3	1	4	interval
28455	4	2	1	rest
32846	2	2	2	ready
34836	6	2	3	task
40838	3	2	4	interval
43338	5	3	1	rest
47841	2	3	2	ready
49842	6	3	3	task
55839	3	3	4	interval
58340	5	4	1	rest
62849	2	4	2	ready
64837	6	4	3	task
70839	3	4	4	interval
73351	5	5	1	rest
77838	2	5	2	ready
79838	6	5	3	task
85839	3	5	4	interval
88389	4	6	1	rest
92837	2	6	2	ready
94841	6	6	3	task
100837	3	6	4	interval
103359	5	7	1	rest
107850	2	7	2	ready
109847	6	7	3	task
115839	3	7	4	interval
118326	5	8	1	rest
122834	2	8	2	ready
124842	6	8	3	task
130842	3	8	4	interval
133374	5	9	1	rest
137853	2	9	2	ready
139844	6	9	3	task
145840	3	9	4	interval
148411	4	10	1	rest
152846	2	10	2	ready
154843	6	10	3	task
160839	3	10	4	interval
