onset	duration	trial	value	instruction
8922	5	1	1	rest
13863	2	1	2	ready
15852	6	1	3	task
21852	4	1	4	interval
25455	4	2	1	rest
29774	2	2	2	ready
31349	6	2	3	task
36851	3	2	4	interval
39626	4	3	1	rest
44026	2	3	2	ready
45850	6	3	3	task
51853	3	3	4	interval
54994	5	4	1	rest
59585	2	4	2	ready
61200	6	4	3	task
66854	3	4	4	interval
69768	4	5	1	rest
74058	2	5	2	ready
75851	6	5	3	task
81849	3	5	4	interval
84607	4	6	1	rest
88883	2	6	2	ready
90852	6	6	3	task
96853	3	6	4	interval
99351	5	7	1	rest
103852	2	7	2	ready
105849	6	7	3	task
111850	3	7	4	interval
114399	5	8	1	rest
118852	2	8	2	ready
120850	6	8	3	task
126853	3	8	4	interval
129405	5	9	1	rest
133863	2	9	2	ready
135853	6	9	3	task
141852	3	9	4	interval
144393	5	10	1	rest
148860	2	10	2	ready
150852	6	10	3	task
156856	4	10	4	interval
