onset	duration	trial	value	instruction
6197	5	1	1	rest
11131	2	1	2	ready
13127	6	1	3	task
19129	3	1	4	interval
21583	5	2	1	rest
26133	2	2	2	ready
28127	6	2	3	task
34130	2	2	4	interval
36510	5	3	1	rest
41127	2	3	2	ready
43124	6	3	3	task
49126	2	3	4	interval
51446	5	4	1	rest
56129	2	4	2	ready
58123	6	4	3	task
64126	2	4	4	interval
66432	5	5	1	rest
71126	2	5	2	ready
73126	6	5	3	task
79126	2	5	4	interval
81436	5	6	1	rest
86125	2	6	2	ready
88122	6	6	3	task
94126	2	6	4	interval
96461	5	7	1	rest
101132	2	7	2	ready
103123	6	7	3	task
109128	2	7	4	interval
111435	5	8	1	rest
116135	2	8	2	ready
118124	6	8	3	task
124124	2	8	4	interval
126442	5	9	1	rest
131125	2	9	2	ready
133123	6	9	3	task
139128	2	9	4	interval
141444	5	10	1	rest
146138	2	10	2	ready
148129	6	10	3	task
154128	3	10	4	interval
