onset	duration	trial	value	instruction
37877	5	1	1	rest
42816	2	1	2	ready
44813	6	1	3	task
50812	3	1	4	interval
53338	5	2	1	rest
57818	2	2	2	ready
59808	6	2	3	task
65810	3	2	4	interval
68356	5	3	1	rest
72819	2	3	2	ready
74812	6	3	3	task
80814	3	3	4	interval
83367	4	4	1	rest
87810	2	4	2	ready
89814	6	4	3	task
95807	3	4	4	interval
98295	5	5	1	rest
102814	2	5	2	ready
104809	6	5	3	task
110809	3	5	4	interval
113403	4	6	1	rest
117819	2	6	2	ready
119814	6	6	3	task
125809	3	6	4	interval
128366	5	7	1	rest
132823	2	7	2	ready
134814	6	7	3	task
140818	3	7	4	interval
143289	5	8	1	rest
147816	2	8	2	ready
149812	6	8	3	task
155811	3	8	4	interval
158281	5	9	1	rest
162823	2	9	2	ready
164812	6	9	3	task
170814	3	9	4	interval
173282	5	10	1	rest
177820	2	10	2	ready
179813	6	10	3	task
185816	3	10	4	interval
