onset	duration	trial	value	instruction
37349	5	1	1	rest
42310	2	1	2	ready
44295	6	1	3	task
50339	3	1	4	interval
53112	4	2	1	rest
57485	2	2	2	ready
59300	6	2	3	task
65299	3	2	4	interval
67854	4	3	1	rest
72296	2	3	2	ready
74302	6	3	3	task
80294	3	3	4	interval
82868	4	4	1	rest
87295	2	4	2	ready
89301	6	4	3	task
95296	3	4	4	interval
97878	4	5	1	rest
102307	2	5	2	ready
104299	6	5	3	task
110303	3	5	4	interval
112819	5	6	1	rest
117309	2	6	2	ready
119294	6	6	3	task
125292	3	6	4	interval
127851	5	7	1	rest
132304	2	7	2	ready
134296	6	7	3	task
140299	3	7	4	interval
142845	5	8	1	rest
147306	2	8	2	ready
149298	6	8	3	task
155301	3	8	4	interval
157968	4	9	1	rest
162303	2	9	2	ready
164301	6	9	3	task
170299	3	9	4	interval
172844	5	10	1	rest
177297	2	10	2	ready
179301	6	10	3	task
185298	3	10	4	interval
