onset	duration	trial	value	instruction
32287	5	1	1	rest
37206	2	1	2	ready
39202	6	1	3	task
45200	3	1	4	interval
48422	4	2	1	rest
52695	2	2	2	ready
54265	6	2	3	task
60196	3	2	4	interval
62749	5	3	1	rest
67204	2	3	2	ready
69195	6	3	3	task
75199	3	3	4	interval
77731	5	4	1	rest
82201	2	4	2	ready
84197	6	4	3	task
90197	3	4	4	interval
92675	5	5	1	rest
97209	2	5	2	ready
99201	6	5	3	task
105196	3	5	4	interval
107704	5	6	1	rest
112201	2	6	2	ready
114198	6	6	3	task
120196	3	6	4	interval
122742	5	7	1	rest
127201	2	7	2	ready
129200	6	7	3	task
135197	3	7	4	interval
137734	5	8	1	rest
142198	2	8	2	ready
144201	6	8	3	task
150196	3	8	4	interval
152664	5	9	1	rest
157214	2	9	2	ready
159199	6	9	3	task
165199	3	9	4	interval
167680	5	10	1	rest
172201	2	10	2	ready
174198	6	10	3	task
180200	3	10	4	interval
