onset	duration	trial	value	instruction
73124	5	1	1	rest
78057	2	1	2	ready
80051	6	1	3	task
86045	5	1	4	interval
90992	5	2	1	rest
95958	2	2	2	ready
97566	5	2	3	task
102691	2	2	4	interval
105083	4	3	1	rest
109397	2	3	2	ready
110979	5	3	3	task
116062	3	3	4	interval
118757	4	4	1	rest
123127	2	4	2	ready
125047	6	4	3	task
131046	3	4	4	interval
133689	4	5	1	rest
138051	2	5	2	ready
140053	6	5	3	task
146046	3	5	4	interval
148915	4	6	1	rest
153154	2	6	2	ready
155046	6	6	3	task
161046	3	6	4	interval
163557	5	7	1	rest
168061	2	7	2	ready
170046	6	7	3	task
176058	3	7	4	interval
178609	4	8	1	rest
183044	2	8	2	ready
185050	6	8	3	task
191047	3	8	4	interval
193550	5	9	1	rest
198054	2	9	2	ready
200047	6	9	3	task
206048	3	9	4	interval
208594	5	10	1	rest
213057	2	10	2	ready
215048	6	10	3	task
221050	5	10	4	interval
